customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,monthly_revenue,annual_revenue,lifetime_value,usage_trend_3m,support_ticket_count,inactivity_score,revenue_risk_score,high_value_customer
2252-NKNSI,Male,0,No,Yes,52,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,85.15,4461.85,No,85.15,1021.8000000000001,4427.8,-1.2681109037339036,5,0.81648493354787,69.52369209160113,1
8713-IGZSO,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.85,62,No,24.85,298.20000000000005,49.7,-0.6014850979163152,0,0.7554306226319083,18.772450972402922,0
7905-TVXTA,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.35,352.65,No,64.35,772.1999999999999,321.75,-0.7391674786312808,4,0.7909538833058065,50.89788239072865,0
7695-PKLCZ,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1424.9,No,20.5,246.0,1394.0,-0.9014329064986852,1,0.9645704350005323,19.77369391751091,1
2382-BCKQJ,Female,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,6413.65,Yes,100.15,1201.8000000000002,6209.3,-0.7877473477641299,0,0.57852414854132,57.939193476413195,1
8374-UULRV,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.05,6309.65,No,86.05,1032.6,6195.599999999999,0.20050789668311414,0,0.8344092938399916,71.80091973493128,1
2207-NHRJK,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.8,50.8,Yes,50.8,609.5999999999999,50.8,-0.24063767188289514,2,0.996700305087294,50.632375498434534,0
3224-DFQNQ,Female,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,89.0,5898.6,No,89.0,1068.0,5874.0,0.8595618952804625,1,0.1158589182439812,10.311443723714326,1
5275-PMFUT,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.8,4719.75,No,64.8,777.5999999999999,4665.599999999999,-0.7002396329644355,0,0.2254630174294162,14.61000352942617,1
4795-UXVCJ,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,457.3,No,19.8,237.60000000000002,514.8000000000001,0.18485560450401628,0,0.623532199311119,12.345937546360156,0
9777-IQHWP,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),93.4,5822.3,No,93.4,1120.8000000000002,5977.6,-1.3972053980851078,1,0.354869365234443,33.14479871289698,1
0947-MUGVO,Male,1,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,1463.5,Yes,73.65,883.8000000000001,1473.0,-0.04499675918663017,2,0.8806204027429394,64.8576926620175,1
9944-HKVVB,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,307.4,Yes,95.1,1141.1999999999998,285.29999999999995,2.1834950209916877,2,0.3962533409177893,37.68369272128176,0
4124-MMETB,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,2104.55,Yes,94.65,1135.8000000000002,2082.3,-0.6533238434369847,2,0.4996999020279115,47.296595726941824,1
3671-SHRSP,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,319.15,Yes,80.6,967.1999999999999,322.4,-0.23906629600483084,0,0.06687315776205727,5.389976515621815,0
0979-MOZQI,Male,0,Yes,No,62,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),39.0,2337.45,No,39.0,468.0,2418.0,0.3703379300241496,0,0.1633861437462698,6.372059606104522,1
2732-ISEZX,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,104.3,No,20.5,246.0,102.5,-0.30657382744215167,1,0.6955910922644928,14.259617391422102,0
3313-QKNKB,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,85.55,5084.65,Yes,85.55,1026.6,5047.45,1.976577238308738,4,0.13298166454217608,11.376581401583163,1
0323-XWWTN,Male,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.4,121.25,No,26.4,316.79999999999995,79.19999999999999,-0.1850077253952577,1,0.0323388689531513,0.8537461403631943,0
1937-OTUKY,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),98.2,7015.9,No,98.2,1178.4,7070.400000000001,-1.2613348503880757,0,0.8795515814554957,86.37196529892968,1
1573-LGXBA,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),97.55,5598,No,97.55,1170.6,5560.349999999999,-0.9386676329641772,0,0.5306281268248322,51.762773771762376,1
1764-VUUMT,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,1269.1,No,19.95,239.39999999999998,1316.7,0.33861590123252266,0,0.904294318020163,18.04067164450225,0
5073-WXOYN,Female,0,No,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.8,3027.4,Yes,50.8,609.5999999999999,3048.0,-1.0885419367418758,2,0.9837194206893505,49.972946571019,1
4713-ZBURT,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.7,4634.35,No,99.7,1196.4,4486.5,-0.7790397367194589,2,0.19153998681577444,19.096536685532712,1
3050-GBUSH,Female,0,No,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.8,113.95,No,34.8,417.59999999999997,104.39999999999999,0.6632728266699498,0,0.19656495372616134,6.840460389670414,0
0207-MDKNV,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.1,1582.75,Yes,105.1,1261.1999999999998,1576.5,-0.9354813743240239,3,0.4875859079544401,51.24527892601166,1
7876-AEHIG,Female,0,No,Yes,51,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),60.15,3077,No,60.15,721.8,3067.65,1.7749280993690744,1,0.07278881304498885,4.378247104656079,1
7945-HLKEA,Female,0,No,No,60,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,64.75,4039.5,No,64.75,777.0,3885.0,0.9035973510778965,0,0.8160440264925612,52.83885071539334,1
9342-VNIMQ,Male,0,No,No,33,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.65,1665.2,No,54.65,655.8,1803.45,0.5822998636291067,1,0.4589180160328742,25.079869576196575,1
9851-KIELU,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.1,1043.3,Yes,110.1,1321.1999999999998,1101.0,-0.2262822789111908,1,0.5822535444269489,64.10611524140707,0
3523-BRGUW,Male,1,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,504.2,No,19.3,231.60000000000002,501.8,-0.4267707078560474,0,0.18269120415800266,3.5259402402494513,0
3908-BLSYF,Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,83.9,497.55,Yes,83.9,1006.8000000000001,503.40000000000003,0.7163457499888464,2,0.7408581779102802,62.15800112667251,0
3199-NPKCN,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.25,7511.65,No,111.25,1335.0,7453.75,0.08390942284505319,2,0.2887298920667114,32.12120049242164,1
5170-PTRKA,Female,0,Yes,Yes,49,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),35.8,1782,No,35.8,429.59999999999997,1754.1999999999998,2.0990133374316886,2,0.9360962084457045,33.51224426235622,1
4661-NJEUX,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,20.05,No,20.05,240.60000000000002,20.05,0.6983465421318724,0,0.26125852563290886,5.238233438939822,0
2123-AGEEN,Female,1,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,609.65,No,84.35,1012.1999999999999,590.4499999999999,0.058255390122700326,4,0.08511256753869578,7.179245071888989,0
1258-YMZNM,Female,1,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),110.5,2857.6,No,110.5,1326.0,2983.5,-1.167402863651666,1,0.970157207667178,107.20237144722316,1
0048-LUMLS,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),91.2,3247.55,No,91.2,1094.4,3374.4,1.7600001716972333,2,0.30008831300879335,27.368054146401953,1
7549-MYGPK,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.55,6215.35,Yes,100.55,1206.6,6334.65,0.9694439664338115,1,0.5370095904436119,53.99631431910517,1
5898-IGSLP,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.3,2823,No,89.3,1071.6,2768.2999999999997,-0.9305571396246541,3,0.6071518029014413,54.21865599909871,1
3804-RVTGV,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.85,5017.9,Yes,103.85,1246.1999999999998,5192.5,0.8880153193523302,2,0.5096090880170453,52.92290379057015,1
6259-WJQLC,Male,1,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),81.1,2619.25,No,81.1,973.1999999999999,2595.2,0.34115404307604286,1,0.038993183147136956,3.162347153232807,1
9227-LUNBG,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.6,24.6,Yes,24.6,295.20000000000005,24.6,-2.386567312887037,1,0.990628939853279,24.369471920390666,0
7997-EASSD,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),81.2,4965.1,No,81.2,974.4000000000001,5115.6,0.3764668648382145,0,0.3218965505203154,26.13799990224961,1
0730-KOAVE,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.3,2679.7,No,94.3,1131.6,2829.0,-0.33951092923973825,2,0.48148282214635074,45.40383012840088,1
8975-SKGRX,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.1,8310.55,No,116.1,1393.1999999999998,8243.1,-0.6719557656435664,2,0.8499140497950524,98.67502118120558,1
0678-RLHVP,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,5682.25,No,105.55,1266.6,5594.15,-0.7571066033022994,0,0.9919173055289995,104.69687159858589,1
4315-MURBD,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.9,1120.95,Yes,98.9,1186.8000000000002,1186.8000000000002,0.927701292086515,5,0.2867631567883945,28.360876206372215,0
2267-FPIMA,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.4,4914.9,No,94.4,1132.8000000000002,4720.0,-1.7968914019855882,1,0.21679002473545272,20.46497833502674,1
1051-GEJLJ,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,27.55,No,19.5,234.0,39.0,3.064275797972532,1,0.08696885685916989,1.6958927087538127,0
9734-YWGEX,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.3,923.5,Yes,98.3,1179.6,884.6999999999999,-0.3017852210897478,2,0.45504469698608363,44.73089371373202,0
2719-BDAQO,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.85,1625.65,Yes,93.85,1126.1999999999998,1595.4499999999998,-1.028790958870195,0,0.5206826921153378,48.86607065502445,1
5285-MVEHD,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.6,6068.65,No,105.6,1267.1999999999998,5913.599999999999,1.4994976153695243,1,0.9255945733073389,97.74278694125498,1
0379-DJQHR,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),81.35,5398.6,No,81.35,976.1999999999999,5450.45,1.3187271805382617,0,0.6492511093704336,52.81657774728477,1
0781-LKXBR,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,918.6,Yes,100.5,1206.0,904.5,-1.2721509852219168,0,0.09851982580066265,9.901242492966597,0
5543-QDCRY,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.4,234.85,No,56.4,676.8,225.6,0.8253139818063293,1,0.4231382600445879,23.864997866514756,0
0297-RBCSG,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65.35,1231.85,No,65.35,784.1999999999999,1241.6499999999999,0.4254705087862821,1,0.21931723161608707,14.332381086111289,0
4694-PHWFW,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,170.9,No,19.95,239.39999999999998,159.6,1.634275680738904,3,0.20784835401688861,4.146574662636928,0
0835-JKADZ,Female,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.25,7984.15,No,111.25,1335.0,7898.75,0.06589211761744805,1,0.7564227221135499,84.15202783513243,1
1907-UBQFC,Male,1,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.85,688.65,Yes,72.85,874.1999999999999,728.5,0.5406563915549057,2,0.96905569756331,70.59570756748712,0
7508-SMHXL,Female,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),89.0,1288.3,No,89.0,1068.0,1335.0,0.1671168547044605,0,0.2079189445987334,18.50478606928727,0
3865-YIOTT,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.1,7848.5,No,106.1,1273.1999999999998,7639.2,0.6543043538390954,0,0.46351064715818413,49.17847966348334,1
5993-BQHEA,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,267,No,20.05,240.60000000000002,240.60000000000002,0.8401250057218443,1,0.41717044170483186,8.364267356181879,0
6024-RUGGH,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.2,1798.9,No,25.2,302.4,1814.3999999999999,0.45105042571379245,0,0.9338903324530194,23.53403637781609,1
6513-EECDB,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,73.55,Yes,73.55,882.5999999999999,73.55,0.8277437087926444,1,0.8594532280871444,63.21278492580947,0
3956-CJUST,Female,1,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.4,1643.55,No,75.4,904.8000000000001,1734.2,0.9970473850379129,3,0.3309619877226253,24.95453387428595,1
4079-WWQQQ,Male,0,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.55,4807.45,No,65.55,786.5999999999999,4719.599999999999,-0.08485126830028086,2,0.44798373366581423,29.36533374179412,1
6103-BOCOU,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.7,2193,No,80.7,968.4000000000001,2098.2000000000003,0.974642173163894,1,0.8473792828692774,68.3835081275507,1
5149-TGWDZ,Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,104.55,2239.4,No,104.55,1254.6,2195.5499999999997,0.6623133147021595,4,0.46633256955865576,48.75507014735746,1
7471-WNSUF,Male,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.15,1505.9,No,24.15,289.79999999999995,1449.0,0.72140480878231,3,0.22579191134998766,5.452874659102202,1
8942-DBMHZ,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,255.35,No,20.45,245.39999999999998,245.39999999999998,-0.1697790184829851,0,0.12478405419532923,2.5518339082944825,0
4301-VVZKA,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1189.4,No,75.4,904.8000000000001,1206.4,-0.06886249711964237,1,0.8823359770902715,66.52813267260647,0
9199-PWQVC,Female,0,Yes,No,63,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),79.7,4786.15,No,79.7,956.4000000000001,5021.1,1.7740504825578756,3,0.403467254501641,32.15634018378079,1
4824-GUCBY,Female,1,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.7,1820.9,No,81.7,980.4000000000001,1797.4,-1.3003747239650185,0,0.5160682386506268,42.16277509775621,1
5393-HJZSM,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.3,2404.15,No,76.3,915.5999999999999,2441.6,0.6572901833195263,2,0.3842184127937297,29.315864896161575,1
7074-IEVOJ,Female,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.4,205.05,Yes,79.4,952.8000000000001,238.20000000000002,-0.2732764007979715,3,0.617808252006511,49.05397520931698,0
9625-QSTYE,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.15,952.3,Yes,81.15,973.8000000000001,1054.95,1.351688257299107,0,0.24469674746627057,19.85714105688786,0
0862-PRCBS,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),103.75,7039.45,No,103.75,1245.0,7055.0,-0.318061091395493,0,0.642127853227636,66.62076477236724,1
8812-ZRHFP,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,86.45,2538.05,No,86.45,1037.4,2593.5,1.6525238274232639,3,0.17708508773889853,15.309005835027778,1
5146-CBVOE,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.1,1212.85,No,75.1,901.1999999999999,1201.6,-0.8706050735254974,1,0.9068013919009673,68.10078453176264,0
0454-OKRCT,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),80.6,2651.1,No,80.6,967.1999999999999,2659.7999999999997,-0.7337226295146636,1,0.8538802410318214,68.8227474271648,1
5787-KXGIY,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1304.8,No,19.3,231.60000000000002,1389.6000000000001,-1.4815726199733248,2,0.36152225766607093,6.9773795729551695,0
4750-ZRXIU,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,360.1,Yes,84.6,1015.1999999999999,338.4,-0.6626135522027357,5,0.7854014928230671,66.44496629283148,0
4198-VFOEA,Female,0,No,No,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,33.6,435.45,No,33.6,403.20000000000005,403.20000000000005,0.6043201213810517,0,0.8815668842048977,29.620647309284564,0
6630-UJZMY,Female,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.25,308.05,No,83.25,999.0,333.0,-1.5597820795947537,2,0.025731770977749147,2.1421699338976166,0
5709-LVOEQ,Female,0,Yes,Yes,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,80.85, ,No,80.85,970.1999999999999,0.0,-0.026793874376681803,1,0.06362415777762553,5.144013156321024,0
6400-BWQKW,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.05,434.5,Yes,79.05,948.5999999999999,474.29999999999995,0.30250611979921105,2,0.8956944081686392,70.80464296573092,0
2692-AQCPF,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.05,7118.9,No,108.05,1296.6,7023.25,0.1591774756855236,1,0.20839653140328274,22.5172452181247,1
0347-UBKUZ,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,320.45,No,19.9,238.79999999999998,298.5,-0.6392990510046039,1,0.8781001642080261,17.474193267739718,0
0835-DUUIQ,Female,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.05,531.55,No,21.05,252.60000000000002,505.20000000000005,0.034763455542629614,3,0.46609500071528764,9.811299765056805,0
0811-GSDTP,Female,0,No,Yes,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.15,382.2,No,30.15,361.79999999999995,391.95,1.1590706013162018,0,0.8096726980846272,24.411631847251506,0
